auroc,auprc,accuracy,precision,recall,f1,brier,specificity,npv,bootstrap_auroc_mean,bootstrap_auroc_std,bootstrap_auroc_ci_lower,bootstrap_auroc_ci_upper,bootstrap_auprc_mean,bootstrap_auprc_std,bootstrap_auprc_ci_lower,bootstrap_auprc_ci_upper,bootstrap_accuracy_mean,bootstrap_accuracy_std,bootstrap_accuracy_ci_lower,bootstrap_accuracy_ci_upper,bootstrap_precision_mean,bootstrap_precision_std,bootstrap_precision_ci_lower,bootstrap_precision_ci_upper,bootstrap_recall_mean,bootstrap_recall_std,bootstrap_recall_ci_lower,bootstrap_recall_ci_upper,bootstrap_f1_mean,bootstrap_f1_std,bootstrap_f1_ci_lower,bootstrap_f1_ci_upper,bootstrap_brier_mean,bootstrap_brier_std,bootstrap_brier_ci_lower,bootstrap_brier_ci_upper,jackknife_auroc_mean,jackknife_auroc_std,jackknife_auroc_ci_lower,jackknife_auroc_ci_upper,jackknife_auprc_mean,jackknife_auprc_std,jackknife_auprc_ci_lower,jackknife_auprc_ci_upper,jackknife_accuracy_mean,jackknife_accuracy_std,jackknife_accuracy_ci_lower,jackknife_accuracy_ci_upper,jackknife_precision_mean,jackknife_precision_std,jackknife_precision_ci_lower,jackknife_precision_ci_upper,jackknife_recall_mean,jackknife_recall_std,jackknife_recall_ci_lower,jackknife_recall_ci_upper,jackknife_f1_mean,jackknife_f1_std,jackknife_f1_ci_lower,jackknife_f1_ci_upper,jackknife_brier_mean,jackknife_brier_std,jackknife_brier_ci_lower,jackknife_brier_ci_upper
0.9376120358514723,0.8226045345831577,0.9630818619582664,0.9444444444444444,0.6181818181818182,0.7472527472527473,0.0362423756019261,0.9964788732394366,0.9642248722316864,0.9375421303126744,0.0236678706338789,0.8841731428634697,0.9774165314340666,0.8217562672513545,0.0466086342327311,0.7211846951748861,0.903590340527087,0.9629341894060996,0.0077972520770981,0.9454253611556982,0.9759229534510432,0.9434159674796304,0.0398958143076568,0.8571428571428571,1,0.6165839610143441,0.0682289183881322,0.4838431590656285,0.7538461538461538,0.7435839066121875,0.0541700262356577,0.632904934125549,0.8421637426900583,0.0363217937399679,0.0050718687829621,0.0274650922953451,0.0467826243980738,0.9376120358514723,0.0229313073910144,0.9358078603458586,0.9394162113570864,0.822605146458021,0.0449219648375866,0.8190708033330503,0.8261394895829917,0.9630818619582664,0.0075606007354662,0.9624870135956304,0.9636767103209029,0.9444444444444444,0.0392361449822518,0.941357446808216,0.9475314420806732,0.6181818181818182,0.0666691887188613,0.6129364601560106,0.6234271762076258,0.7472493031603533,0.0517497867883718,0.743177764797874,0.7513208415228326,0.0362423756019261,0.0048805458771675,0.0358583869712098,0.0366263642326424
